"scientificname","longitude","latitude","datecollected","timeofday","stock","life_stage","length"
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.165
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.144
"Oncorhynchus nerka",-121.96733,49.08505,"2004-05-04T03:30:00",3.5,"Cultus Lake","",0.202
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2011-05-23T03:50:00",3.83333333,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.148
"Oncorhynchus nerka",-121.96733,49.08505,"2004-05-04T03:30:00",3.5,"Cultus Lake","",0.178
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.177
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-22T16:45:00",16.75,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.192
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.14
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.137
"Oncorhynchus kisutch",-123.14932,49.83292,"2004-05-11T01:00:00",1,"Tenderfoot Creek","",0.146
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.168
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.164
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.19
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.137
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.152
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.14
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.158
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.151
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.148
"Oncorhynchus kisutch",-123.14932,49.83292,"2004-05-11T01:00:00",1,"Tenderfoot Creek","",0.139
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.175
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.137
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.158
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-120.18621,45.74239,"2010-04-28T17:12:00",17.2,"Unknown","JUVENILE",0.197
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2011-05-04T03:25:00",3.41666667,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-23T05:30:00",5.5,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.162
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.151
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-120.19085,45.74514,"2010-04-28T18:05:00",18.08333333,"Unknown","JUVENILE",0.174
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.17
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.167
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.14
"Oncorhynchus mykiss",-123.127502,49.41569,"2011-05-24T17:30:00",17.5,"Capilano","JUVENILE",0.174
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-04-30T03:15:00",3.25,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.13
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.156
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-04-30T03:15:00",3.25,"Unknown","JUVENILE",0.21
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.151
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.165
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.158
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.132
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:18:00",3.3,"Unknown","JUVENILE",0.182
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-28T06:20:00",6.33333333,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.137
"Oncorhynchus kisutch",-123.14932,49.83292,"2004-05-11T01:00:00",1,"Tenderfoot Creek","",0.142
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:18:00",3.3,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.131
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.159
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.168
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.165
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:45:00",3.75,"Unknown","JUVENILE",0.168
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",NA
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:45:00",3.75,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-05-04T15:59:00",15.98333333,"Unknown","JUVENILE",NA
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.162
"Oncorhynchus mykiss",-123.127502,49.41569,"2011-05-19T16:50:00",16.83333333,"Capilano","JUVENILE",0.166
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.131
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-04-30T03:15:00",3.25,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.165
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.158
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.132
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-04-30T03:15:00",3.25,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.151
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:45:00",3.75,"Unknown","JUVENILE",0.175
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.13
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.145
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.132
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.137
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.152
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.14
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.131
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:18:00",3.3,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:18:00",3.3,"Unknown","JUVENILE",0.177
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.151
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-22T03:55:00",3.91666667,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-122.05833333,45.6025,"2011-05-06T03:25:00",3.41666667,"Unknown","JUVENILE",0.159
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.156
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.152
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.189
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.166
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.145
"Oncorhynchus kisutch",-123.14932,49.83292,"2004-05-11T01:00:00",1,"Tenderfoot Creek","",0.144
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-05-29T06:20:00",6.33333333,"Unknown","JUVENILE",0.136
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:18:00",3.3,"Unknown","JUVENILE",0.191
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-04-24T22:00:00",22,"Unknown","JUVENILE",0.156
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-04-23T22:00:00",22,"Unknown","JUVENILE",0.166
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-04-30T03:12:00",3.2,"Unknown","JUVENILE",0.174
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-04-30T03:15:00",3.25,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-121.961584,45.635926,"2011-04-23T22:00:00",22,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-04-30T03:45:00",3.75,"Unknown","JUVENILE",0.191
